hand_clasp_distance,left_arm_angle,right_arm_angle,left_hand_y_alignment,right_hand_y_alignment,eye_level_diff,shoulder_level_diff,left_eye_level_diff_positive,left_shoulder_level_diff_positive,left_all_pass
0.14072813614567153,175.16836951936983,172.2315888002507,0.27757546305656433,0.21581554412841797,-0.03876194357872015,-0.13694912195205688,False,False,False
0.13807649113757345,175.7559611706186,171.21871838983768,0.2786885350942612,0.21820136904716492,-0.03773203492164612,-0.13484257459640503,False,False,False
0.13649354612542805,175.86107976869255,170.39784403920854,0.2793497145175934,0.2194022536277771,-0.03708627820014959,-0.13294774293899536,False,False,False
0.13573027688274517,175.74306030164104,169.78795424523696,0.280003309249878,0.21976900100708008,-0.03648987412452698,-0.13149189949035645,False,False,False
0.13493866319094883,175.61157251230387,169.39834917947329,0.2805052399635315,0.22009977698326116,-0.035888075828552246,-0.1306338906288147,False,False,False
0.13453729910230436,175.58281676833073,169.22444785021008,0.2807662934064866,0.22010934352874761,-0.03552141785621643,-0.12983375787734985,False,False,False
0.134051948975457,175.48343809718543,168.96449022136406,0.2809624075889587,0.22013333439826965,-0.03522798418998724,-0.12952953577041626,False,False,False
0.13397816037262683,175.5479591229239,168.85309462978924,0.28137964010238653,0.22010120749473577,-0.03481510281562805,-0.1290244460105896,False,False,False
0.13373479339056937,175.45993800960116,168.8507590275173,0.2814412564039231,0.2201246619224549,-0.034607648849487305,-0.12889468669891357,False,False,False
0.13274227960440194,175.29344815023518,168.90909960827054,0.280057355761528,0.21999740600585938,-0.03444752097129827,-0.12860536575317383,False,False,False
0.13196317092034118,175.12891838433856,168.85359893805142,0.2790021896362304,0.21980303525924683,-0.034286648035049494,-0.12863224744796753,False,False,False
0.1319784767164844,174.9651609994671,168.84383324435123,0.27808496356010437,0.218986064195633,-0.03420135378837591,-0.12877893447875977,False,False,False
0.13239100554363156,174.8654609622433,168.90647367934085,0.2776331901550293,0.2183192372322083,-0.034195333719253596,-0.12877941131591797,False,False,False
0.13237082127745992,174.79152507144948,168.83740884917157,0.2772552371025086,0.21790516376495367,-0.03416401147842407,-0.12877380847930908,False,False,False
0.13238418028674073,174.70353560461174,168.88405291499004,0.2771809548139572,0.21761533617973333,-0.03415721654891973,-0.1289195418357849,False,False,False
0.13221298675041984,174.62211420563077,168.83450720991237,0.2767989784479141,0.2174343466758728,-0.0341582596302033,-0.1289183497428894,False,False,False
0.13208665898267863,174.56580009001166,168.78260246945084,0.2765750586986542,0.21744385361671453,-0.03415906429290777,-0.12882792949676514,False,False,False
0.1316645388701466,174.5101892194308,168.79502408210445,0.2767128348350525,0.21795713901519775,-0.03415989875793457,-0.1287158727645874,False,False,False
0.13123237082415515,174.56106454735692,168.83716222669037,0.2767212688922882,0.21850335597991943,-0.03416365385055542,-0.12870746850967407,False,False,False
0.1306360575404875,174.61479910349843,168.807560693365,0.2767571061849594,0.21927055716514587,-0.03417912125587469,-0.12894058227539062,False,False,False
0.13073536800453048,174.64977061887194,168.77797930778422,0.2771138101816178,0.21941903233528143,-0.034174054861068726,-0.12894058227539062,False,False,False
0.13109644481171698,174.8091886073982,168.7597720375854,0.2778131663799286,0.219524085521698,-0.034131526947021484,-0.12927758693695068,False,False,False
0.13132340769964934,174.96626054345683,168.83110000583102,0.278416395187378,0.21978867053985596,-0.03410729765892029,-0.12960970401763916,False,False,False
0.13197836256421452,175.15514226601738,168.89867272578866,0.2792028933763504,0.21972003579139715,-0.03411990404129034,-0.13008463382720947,False,False,False
0.1325626854927267,175.40668591202436,168.86605091836873,0.2792671769857407,0.21969366073608398,-0.03411757946014404,-0.130074143409729,False,False,False
0.13320134064027628,175.68293513574648,168.88598492384608,0.2797282487154007,0.21977290511131287,-0.034114778041839655,-0.13009709119796753,False,False,False
0.1336891564982651,175.9057901671222,168.84576980253865,0.2798093855381012,0.2197659611701966,-0.03416219353675848,-0.13008928298950195,False,False,False
0.13494553293157327,176.40686694265358,168.8243761037441,0.2801692634820938,0.21971726417541504,-0.03428292274475103,-0.13013988733291626,False,False,False
0.1364728122830802,176.9333948334423,168.7525698852493,0.2822000533342362,0.22013470530509954,-0.03435090184211731,-0.13020741939544678,False,False,False
0.138017465951568,177.38114804247567,168.7367522769126,0.2839482873678207,0.2201888263225556,-0.034352719783783014,-0.13026845455169678,False,False,False
0.1393759068478672,177.68660933339862,168.7126838251923,0.28560057282447815,0.22025656700134277,-0.034382373094558716,-0.13036173582077026,False,False,False
0.14068904773243734,178.0227775045492,168.7091291936808,0.28674769401550293,0.22022819519042974,-0.0344713032245636,-0.13038170337677002,False,False,False
0.14139419678995768,178.21109784166546,168.73089272887088,0.2870114445686341,0.22020995616912842,-0.03461924195289612,-0.13048142194747925,False,False,False
0.14237612300167976,178.4421524171955,168.73937622122162,0.28747324645519257,0.22004371881484985,-0.03468951582908636,-0.13048601150512695,False,False,False
0.14319034144688444,178.6457243861456,168.8962049566565,0.2878410667181016,0.22002205252647405,-0.03470119833946228,-0.13062387704849243,False,False,False
0.14387439518251086,178.8331393056916,168.86852451291634,0.2884668856859207,0.22001266479492188,-0.03471359610557556,-0.13102507591247559,False,False,False
0.14427035287811,178.95169699130537,168.84654409932114,0.2888255715370179,0.22010356187820435,-0.034690409898757935,-0.1310257911682129,False,False,False
0.1444410446821069,178.9128805198398,168.94341910276637,0.2889912873506547,0.22017663717269897,-0.03469333052635193,-0.13123571872711182,False,False,False
0.14450895009655143,178.8703063048574,169.03410548906095,0.289302185177803,0.22042623162269598,-0.03467473387718206,-0.13178497552871704,False,False,False
0.14463267108359865,178.8321724499214,169.29631083654624,0.2895544469356537,0.22051826119422918,-0.034668564796447754,-0.13201689720153809,False,False,False
0.14434782782831423,178.7844357870712,169.51503974352377,0.289641410112381,0.22104859352111822,-0.03467226028442383,-0.13205236196517944,False,False,False
0.14405739093568937,178.5334666868545,169.5491757404699,0.2897576838731766,0.2215132713317871,-0.034693509340286255,-0.1325252652168274,False,False,False
0.14377801534276427,178.31940571163545,169.71181693055422,0.28999119997024536,0.2220310270786286,-0.03470835089683533,-0.13297784328460693,False,False,False
0.14334666595081874,178.02490804899543,169.84396173568967,0.2901120185852051,0.2225380837917328,-0.034725278615951594,-0.1332746148109436,False,False,False
0.14294596139754598,177.80412808155623,169.84264552656344,0.2904069274663925,0.2230829298496247,-0.03473517298698425,-0.1335681676864624,False,False,False
0.14284712739523736,177.686674613232,169.84110703433345,0.2909794747829437,0.22367155551910406,-0.03480267524719244,-0.13383817672729492,False,False,False
0.14278588119396646,177.4621153252947,169.81016694972843,0.2910826355218888,0.22386890649795532,-0.03483596444129944,-0.13383489847183228,False,False,False
0.1427080924613045,177.24233217227953,169.8472016710251,0.2912125289440155,0.22405913472175604,-0.034852772951126154,-0.13388055562973022,False,False,False
0.1427132212090733,177.14565043031612,169.84173736516385,0.2915513068437577,0.22432076930999761,-0.03494158387184143,-0.134083092212677,False,False,False
0.14318507859809612,177.11599037061,169.91286655254916,0.2923313081264496,0.2244397103786469,-0.03503620624542236,-0.1343836784362793,False,False,False
0.14332755142404452,177.14373022247875,170.07854564384525,0.2929908335208893,0.22475612163543707,-0.03511542081832886,-0.13451415300369263,False,False,False
0.1434926268311626,177.19785553325485,170.3342790759869,0.29339684545993805,0.22491478919982916,-0.03532201051712036,-0.13513654470443726,False,False,False
0.1436313801656409,177.31488222213267,170.56799433161856,0.2936065793037414,0.22499921917915344,-0.035435050725936945,-0.13583022356033325,False,False,False
0.14353834354981063,177.44665810798023,170.79365085862977,0.293723925948143,0.22536545991897589,-0.03547605872154236,-0.1362326741218567,False,False,False
0.1434190934229795,177.61125919519506,170.9242291592209,0.2939343154430389,0.22586935758590704,-0.03554230928421026,-0.13665610551834106,False,False,False
0.14344775375012175,177.72926907926276,170.95607554569168,0.29420146346092224,0.22637674212455755,-0.03567320108413702,-0.13663959503173828,False,False,False
0.14361356892709565,177.78084011778463,171.05013641976402,0.2947052866220474,0.22672519087791443,-0.03573393821716314,-0.13661229610443115,False,False,False
0.14374301458794117,177.8567689197211,171.2674583426429,0.2949283570051193,0.2268228530883789,-0.03574731945991516,-0.13649970293045044,False,False,False
0.14393055925953985,177.91405427425363,171.28743758965433,0.29535411298275005,0.2269655466079712,-0.03581926226615906,-0.13648301362991333,False,False,False
0.14394241162120391,177.9424654978203,171.28548724446347,0.29561008512973785,0.2270467877388001,-0.035853117704391535,-0.13651472330093384,False,False,False
0.14406828501113128,177.93230448705194,171.38177836827495,0.2958340346813202,0.2270433008670807,-0.03586089611053467,-0.13652753829956055,False,False,False
0.144226257792541,177.93097465562582,171.57507105944217,0.29600074887275696,0.22701516747474676,-0.03590029478073126,-0.13651800155639648,False,False,False
