left_elbow_angle,right_elbow_angle,left_Lhand_y_alignment,left_Rhand_y_alignment,right_Lhand_y_alignment,right_Rhand_y_alignment,left_Lhand_x_alignment,left_Rhand_x_alignment,right_Lhand_x_alignment,right_Rhand_x_alignment,left_left_elbow_angle_negative,left_right_elbow_angle_negative,left_left_Lhand_y_alignment_interval,left_left_Rhand_y_alignment_interval,left_left_Lhand_x_alignment_negative,left_left_Rhand_x_alignment_positive,left_all_pass
132.87124079557913,54.020227678648965,0.07926249504089355,0.11225849390029907,0.032144367694854736,0.06514036655426025,-0.18659490346908575,-0.0025325417518615723,-0.18912744522094732,-0.37477672100067144,False,False,False,False,True,False,False
135.69529488845845,63.82329270356668,0.06993073225021362,0.10486942529678345,0.018073737621307373,0.0530124306678772,-0.19333127140998846,0.013113796710968073,-0.18021747469902039,-0.35510239005088806,False,False,False,False,True,True,False
136.7566084342906,66.72766337279688,0.06220901012420654,0.09602320194244385,0.009069323539733887,0.04288351535797119,-0.19647318124771118,0.007243543863296509,-0.18922963738441467,-0.3581896722316742,False,False,False,False,True,False,False
130.38520949810328,64.69177616082227,0.039044320583343506,0.0944928526878357,-0.013869047164916992,0.041579484939575195,-0.19804099202156072,0.006607890129089411,-0.1914331018924713,-0.35849252343177795,False,False,False,False,True,False,False
130.39908736483676,63.69198256890086,0.03866851329803467,0.09464067220687866,-0.014447212219238281,0.04152494668960571,-0.19786810874938965,0.006156682968139593,-0.19171142578125006,-0.35832267999649053,False,False,False,False,True,False,False
130.24104498723793,63.332278265018616,0.038190484046936035,0.09467750787734985,-0.015806138515472412,0.040680885314941406,-0.19856691360473638,0.006266295909881592,-0.1923006176948548,-0.35867500305175787,False,False,False,False,True,False,False
127.69653783094978,58.77040442585772,0.036699652671813965,0.08805757761001587,-0.015575289726257324,0.03578263521194458,-0.200575053691864,0.006736278533935491,-0.19383877515792852,-0.36462163925170904,False,False,False,False,True,False,False
127.45220419959057,59.16772836112909,0.03686964511871338,0.08688229322433472,-0.014461994171142578,0.03555065393447876,-0.20801505446434027,0.010078936815261896,-0.19793611764907837,-0.36924654245376587,False,False,False,False,True,True,False
125.40257643444237,58.851834442468835,0.030802428722381592,0.07574266195297241,-0.01781076192855835,0.02712947130203247,-0.21246913075447088,0.004390150308609009,-0.20807898044586187,-0.3798981904983521,False,False,False,False,True,False,False
127.16825963448285,59.52898020450069,0.02591848373413086,0.07241237163543701,-0.021590232849121094,0.02490365505218506,-0.2151144444942475,0.0028446316719055176,-0.21226981282234197,-0.38478258252143865,False,False,True,False,True,False,False
128.9192809586593,59.795756885333425,0.02623426914215088,0.07118690013885498,-0.02031421661376953,0.02463841438293457,-0.21499758958816534,0.0018421411514282227,-0.21315544843673712,-0.38655263185501104,False,False,True,False,True,False,False
131.4813392300922,60.62053423260339,0.026644587516784668,0.08306747674942017,-0.018461167812347412,0.037961721420288086,-0.21424329280853277,0.00976899266242981,-0.20447430014610296,-0.37913396954536444,False,False,True,False,True,False,False
132.4654228390752,61.641218543549,0.027205467224121094,0.07678985595703125,-0.014904975891113281,0.034679412841796875,-0.21367150545120245,0.011697083711624201,-0.20197442173957825,-0.37845560908317566,False,False,True,False,True,True,False
134.0349304966306,62.12681653730378,0.0313757061958313,0.0736280083656311,-0.008159399032592773,0.03409290313720703,-0.21116173267364496,0.006417095661163275,-0.2047446370124817,-0.38324117660522466,False,False,False,False,True,False,False
134.43969373162994,59.550467351935566,0.03191906213760376,0.05746781826019287,-0.004194080829620361,0.02135467529296875,-0.21366766095161432,0.013007491827011108,-0.20066016912460322,-0.37914320826530457,False,False,False,False,True,True,False
137.48074188122072,58.9141517112825,0.03898733854293823,0.05885958671569824,0.0037955045700073242,0.023667752742767334,-0.21239393949508661,0.013618558645248413,-0.1987753808498382,-0.37793728709220886,False,False,False,False,True,True,False
138.58115692378215,60.07598978311304,0.03957635164260864,0.059569716453552246,0.005524158477783203,0.025517523288726807,-0.2202519178390503,0.0178383886814118,-0.2024135291576385,-0.38203102350234985,False,False,False,False,True,True,False
137.96564009331297,53.414409333233934,0.03655803203582764,0.07787430286407471,0.006370663642883301,0.04768693447113037,-0.21707063913345337,0.036880552768707275,-0.1801900863647461,-0.36188888549804693,False,False,False,False,True,True,False
138.03322626277253,49.06548413640748,0.036220669746398926,0.0789455771446228,0.0066710710525512695,0.049395978450775146,-0.21824362874031067,0.047602325677871704,-0.17064130306243896,-0.3520863354206085,False,False,False,False,True,True,False
138.607042902205,48.744787505430345,0.035988032817840576,0.09212750196456909,0.007786989212036133,0.06392645835876465,-0.21633613109588623,0.047358244657516535,-0.1689778864383697,-0.3516567349433899,False,False,False,False,True,True,False
138.23394534025354,47.833841073372234,0.03408515453338623,0.10555475950241089,0.006756424903869629,0.07822602987289429,-0.21536317467689514,0.0492720901966095,-0.16609108448028564,-0.3489402234554291,False,False,False,False,True,True,False
137.70863315775378,47.061328877714,0.032406508922576904,0.10234463214874268,0.005411326885223389,0.07534945011138916,-0.2150282263755799,0.05061504244804388,-0.164413183927536,-0.3463650941848755,False,False,False,False,True,True,False
137.6952181917816,54.345591584827694,0.03233015537261963,0.09210085868835449,0.0054686665534973145,0.06523936986923218,-0.2141115963459015,0.03372278809547419,-0.1803888082504273,-0.36179384589195257,False,False,False,False,True,True,False
138.11317439429436,52.86492734382727,0.03190845251083374,0.10096073150634766,0.00588381290435791,0.07493609189987183,-0.2137219905853272,0.03622278571128851,-0.1774992048740387,-0.3575429618358612,False,False,False,False,True,True,False
138.5036962201782,55.78950688331767,0.031545042991638184,0.10824471712112427,0.005045294761657715,0.0817449688911438,-0.21313858032226568,0.028892040252685602,-0.18424654006958008,-0.3633631765842438,False,False,False,False,True,True,False
137.10202555242003,53.55033635639249,0.024697542190551758,0.09803318977355957,-0.0029485225677490234,0.07038712501525879,-0.21311074495315552,0.02922266721725464,-0.18388807773590088,-0.36224764585494995,False,False,True,False,True,True,False
137.7635315563284,53.717804194374665,0.026928961277008057,0.09833890199661255,-0.0006124973297119141,0.07079744338989258,-0.21250957250595098,0.02932235598564148,-0.1831872165203095,-0.36182227730751043,False,False,True,False,True,True,False
137.50301699216124,55.75380656498556,0.027431368827819824,0.10028141736984253,-0.00040608644485473633,0.07244396209716797,-0.2137831449508667,0.02857246994972229,-0.1852106750011444,-0.3628538548946381,False,False,True,False,True,True,False
136.8979584037394,56.798242156819974,0.027454078197479248,0.10735231637954712,-0.0006232261657714844,0.07927501201629639,-0.2139586508274079,0.02905744314193731,-0.18490120768547058,-0.36201345920562744,False,False,True,False,True,True,False
137.91791711601672,58.47646206313999,0.03149515390396118,0.10700255632400513,0.003222644329071045,0.07873004674911499,-0.215969979763031,0.02847468852996826,-0.18749529123306274,-0.36395907402038574,False,False,False,False,True,True,False
138.8916035109116,57.522935983976026,0.034114062786102295,0.09491688013076782,0.005391538143157959,0.06619435548782349,-0.22302833199501032,0.03294715285301203,-0.1900811791419983,-0.3665373325347901,False,False,False,False,True,True,False
138.80986011669953,58.59952768483383,0.03505277633666992,0.09075403213500977,0.005023539066314697,0.06072479486465454,-0.22416993975639343,0.029704630374908503,-0.19446530938148493,-0.36962130665779114,False,False,False,False,True,True,False
138.87191631989182,57.78458025101502,0.0357438325881958,0.08907186985015869,0.003724396228790283,0.057052433490753174,-0.22449827194213862,0.028023868799209595,-0.19647440314292902,-0.3708382844924927,False,False,False,False,True,True,False
138.96513629097615,58.88167106972514,0.03656423091888428,0.09814447164535522,0.0035697221755981445,0.06514996290206909,-0.22411754727363592,0.02707627415657049,-0.19704127311706543,-0.3712162375450134,False,False,False,False,True,True,False
139.324458569569,58.15587646618308,0.03942841291427612,0.09315478801727295,0.005675196647644043,0.05940157175064087,-0.2238132357597351,0.02615338563919073,-0.19765985012054438,-0.3718172013759613,False,False,False,False,True,True,False
139.58588233075744,57.433353358829,0.04140305519104004,0.08985942602157593,0.007094383239746094,0.05555075407028198,-0.22296234965324402,0.02495011687278753,-0.1980122327804565,-0.37259334325790405,False,False,False,False,True,True,False
139.81677788727876,54.82850268123856,0.04262077808380127,0.08320128917694092,0.00802677869796753,0.04860728979110718,-0.22133895754814148,0.02329275012016291,-0.19804620742797857,-0.3738872706890107,False,False,False,False,True,True,False
139.55354005540644,54.461120363445424,0.04365062713623047,0.082302987575531,0.00891202688217163,0.04756438732147217,-0.21630552411079412,0.018827319145202692,-0.19747820496559143,-0.3740499019622803,False,False,False,False,True,True,False
139.49938024336288,53.34329089786021,0.04437243938446045,0.08169078826904297,0.00926142930984497,0.04657977819442749,-0.21339133381843572,0.01655587553977972,-0.196835458278656,-0.37396737933158875,False,False,False,False,True,True,False
140.0174130016705,53.46101909173406,0.047796010971069336,0.08162671327590942,0.012499690055847168,0.046330392360687256,-0.20960545539855957,0.012510955333709661,-0.1970945000648499,-0.37434267997741705,False,False,False,False,True,True,False
140.04818599784156,53.65227965737549,0.04911571741104126,0.081723153591156,0.01357269287109375,0.046180129051208496,-0.2076169848442077,0.01043850183486933,-0.19717848300933838,-0.37406724691390997,False,False,False,False,True,True,False
139.92718255431637,53.74600364873338,0.049627065658569336,0.08154338598251343,0.012480437755584717,0.04439675807952881,-0.20752662420272827,0.010296463966369573,-0.1972301602363587,-0.37395346164703375,False,False,False,False,True,True,False
139.83119873950838,53.452385864614406,0.04975020885467529,0.07975494861602783,0.01229017972946167,0.04229491949081421,-0.2068259716033936,0.009628593921661432,-0.19719737768173218,-0.3742113709449768,False,False,False,False,True,False,False
139.61242013083094,52.93759129153631,0.04978102445602417,0.07850778102874756,0.012132406234741211,0.0408591628074646,-0.20589962601661682,0.009347736835479736,-0.19655188918113708,-0.3741854429244995,False,False,False,False,True,False,False
139.7225133551658,51.602920858875734,0.05035346746444702,0.07866513729095459,0.012445330619812012,0.04075700044631958,-0.2045148611068725,0.012444883584976196,-0.1920699775218963,-0.3709593713283539,False,False,False,False,True,True,False
139.78149120948555,50.519656433041774,0.0507504940032959,0.07880711555480957,0.01252448558807373,0.0405811071395874,-0.2019207775592804,0.014098316431045477,-0.18782246112823492,-0.36916339397430425,False,False,False,False,True,True,False
139.8030702753426,49.201152683708195,0.050836145877838135,0.07901090383529663,0.012401401996612549,0.040576159954071045,-0.20070990920066828,0.015248686075210516,-0.18546122312545776,-0.36843365430831915,False,False,False,False,True,True,False
135.72492600861477,41.93007804280519,0.050985515117645264,0.07591193914413452,0.012109458446502686,0.03703588247299194,-0.20021787285804749,0.015635430812835693,-0.1845824420452118,-0.36893695592880255,False,False,False,False,True,True,False
134.2319398737527,39.64837379945218,0.05169236660003662,0.07450366020202637,0.012125551700592041,0.03493684530258179,-0.2007251679897309,0.015975654125213623,-0.18474951386451727,-0.3697828352451325,False,False,False,False,True,True,False
133.89118519491453,39.66512310340763,0.05263429880142212,0.07416963577270508,0.012845814228057861,0.03438115119934082,-0.2005648314952851,0.015081346035003718,-0.18548348546028137,-0.37091368436813354,False,False,False,False,True,True,False
133.27696944582334,38.58090183241369,0.052925825119018555,0.07231849431991577,0.013106942176818848,0.032499611377716064,-0.2002517282962799,0.0148151814937591,-0.1854365468025208,-0.37131342291831976,False,False,False,False,True,True,False
132.98615513812595,38.108737293596974,0.053116440773010254,0.07042723894119263,0.013347446918487549,0.030658245086669922,-0.2003225982189179,0.015102595090866089,-0.1852200031280518,-0.37119406461715704,False,False,False,False,True,True,False
133.01299377514022,38.14089396722199,0.05309724807739258,0.06833654642105103,0.013402223587036133,0.02864152193069458,-0.2003825306892395,0.015167087316513062,-0.18521544337272644,-0.37115851044654846,False,False,False,False,True,True,False
133.27666588740112,38.22491172045695,0.05376708507537842,0.06742125749588013,0.014127910137176514,0.027782082557678223,-0.2004325687885285,0.01675388216972351,-0.183678686618805,-0.36957997083663946,False,False,False,False,True,True,False
134.28551181201044,39.516152963710866,0.0537949800491333,0.06713056564331055,0.014281630516052246,0.027617216110229492,-0.20045390725135798,0.017110526561737005,-0.18334338068962097,-0.36924088001251226,False,False,False,False,True,True,False
134.28908902467217,40.6567447859138,0.05371016263961792,0.06334805488586426,0.014436602592468262,0.0240744948387146,-0.20104125142097473,0.016166269779205322,-0.1848749816417694,-0.3706234693527222,False,False,False,False,True,True,False
134.41613006361996,41.73102770005696,0.05108809471130371,0.060710608959198,0.012150108814239502,0.02177262306213379,-0.20180162787437445,0.01566857099533081,-0.18613305687904363,-0.37137329578399664,False,False,False,False,True,True,False
134.11536135358747,45.14586643527553,0.05321604013442993,0.06072133779525757,0.014669597148895264,0.0221748948097229,-0.20231500267982477,0.01683568954467768,-0.1854793131351471,-0.3699608147144318,False,False,False,False,True,True,False
133.71090383928737,46.5545957227046,0.053659260272979736,0.06081300973892212,0.015344023704528809,0.02249777317047119,-0.20269683003425604,0.017459124326705933,-0.1852377057075501,-0.3690994083881379,False,False,False,False,True,True,False
130.73210958055796,47.23307241237376,0.04579663276672363,0.059996724128723145,0.007900059223175049,0.02210015058517456,-0.2035918533802033,0.016407698392868098,-0.1871841549873352,-0.36987048387527466,False,False,False,False,True,True,False
130.559076218637,47.983483269668724,0.04493701457977295,0.06010061502456665,0.0072217583656311035,0.022385358810424805,-0.20382779836654663,0.01632639765739441,-0.18750140070915222,-0.36850795149803167,False,False,False,False,True,True,False
130.52215433584738,48.05920771258372,0.04474979639053345,0.06012225151062012,0.007121622562408447,0.022494077682495117,-0.2046660184860229,0.017190277576446533,-0.18747574090957636,-0.3672126531600952,False,False,False,False,True,True,False
129.57907466098746,48.04761507001992,0.04284346103668213,0.05712217092514038,0.00554203987121582,0.019820749759674072,-0.20484238862991333,0.016237318515777643,-0.1886050701141357,-0.36819422245025635,False,False,False,False,True,True,False
128.94231370525296,48.038443483861656,0.0411829948425293,0.05573946237564087,0.004069864749908447,0.01862633228302002,-0.2050102949142456,0.015910744667053223,-0.18909955024719238,-0.36853706836700445,False,False,False,False,True,True,False
126.88154183045252,48.721604841548086,0.032010018825531006,0.06361216306686401,-0.004686534404754639,0.02691560983657837,-0.2053233683109283,0.01853632926940918,-0.1867870390415191,-0.365432471036911,False,False,False,False,True,True,False
125.6643197086606,49.17733403613491,0.02706688642501831,0.06972569227218628,-0.009582757949829102,0.03307604789733887,-0.20533370971679688,0.020202457904815674,-0.1851312518119812,-0.3634443283081055,False,False,True,False,True,True,False
124.62005046587063,49.82896360408712,0.02280646562576294,0.07312464714050293,-0.013772904872894287,0.0365452766418457,-0.2052096128463745,0.020689278841018732,-0.18452033400535578,-0.36239367723464966,False,False,True,False,True,True,False
122.92089305759242,50.55519429828835,0.01641005277633667,0.07537752389907837,-0.019948363304138184,0.039019107818603516,-0.20512360334396368,0.021135330200195312,-0.18398827314376837,-0.3608254492282868,False,False,True,False,True,True,False
121.59228417632039,50.81550131739557,0.011515140533447266,0.07536804676055908,-0.02472156286239624,0.039131343364715576,-0.20477747917175299,0.021169126033783014,-0.18360835313796997,-0.35969078540802,False,False,True,False,True,True,False
122.24972285700431,51.12867623442272,0.01290440559387207,0.0758814811706543,-0.023479878902435303,0.039497196674346924,-0.20471757650375366,0.021090179681777954,-0.1836273968219757,-0.3597450256347656,False,False,True,False,True,True,False
122.73360856320498,51.167855800288876,0.013441324234008789,0.0760725736618042,-0.0235898494720459,0.03904139995574951,-0.2047145962715149,0.02102300524711609,-0.1836915910243988,-0.35981702804565435,False,False,True,False,True,True,False
123.17594335868529,50.71330462019164,0.014546215534210205,0.07663887739181519,-0.02258610725402832,0.03950655460357666,-0.20460918545722961,0.021040946245193537,-0.18356823921203608,-0.35987454652786255,False,False,True,False,True,True,False
122.01516456123652,49.69314067974936,0.01461249589920044,0.076407790184021,-0.022877752780914307,0.03891754150390625,-0.20503640174865717,0.021511614322662298,-0.18352478742599487,-0.35987371206283575,False,False,True,False,True,True,False
122.24645459298263,48.748351867481084,0.015205204486846924,0.0681462287902832,-0.02260422706604004,0.03033679723739624,-0.2051888406276703,0.021709561347961426,-0.18347927927970886,-0.35984283685684204,False,False,True,False,True,True,False
123.88165808384794,50.2830159856662,0.015227437019348145,0.07083040475845337,-0.022626101970672607,0.03297686576843262,-0.20694559812545782,0.02305763959884649,-0.18388795852661133,-0.35986149311065674,False,False,True,False,True,True,False
125.40881101829889,51.77939376344468,0.015344500541687012,0.07350575923919678,-0.02245044708251953,0.035710811614990234,-0.2087141573429107,0.023686558008193914,-0.1850275993347168,-0.3598935008049012,False,False,True,False,True,True,False
126.75649488351395,52.15379062697855,0.015363693237304688,0.07619476318359375,-0.022819042205810547,0.038012027740478516,-0.2095467448234558,0.024048596620559692,-0.18549814820289612,-0.35993385314941406,False,False,True,False,True,True,False
128.03714002633592,51.52604106885434,0.0202866792678833,0.07844030857086182,-0.018044590950012207,0.04010903835296631,-0.2097498774528504,0.02429181337356573,-0.18545806407928467,-0.35991424322128296,False,False,True,False,True,True,False
129.29672339070927,52.148605952793375,0.024868369102478027,0.07897162437438965,-0.013450801372528076,0.040652453899383545,-0.2094864547252655,0.02145528793334961,-0.1880311667919159,-0.36303198337554937,False,False,True,False,True,True,False
130.28594234155764,52.49621744433068,0.028392493724822998,0.07934600114822388,-0.00996088981628418,0.0409926176071167,-0.20930156111717224,0.01980152726173401,-0.18950003385543823,-0.3647525906562805,False,False,True,False,True,True,False
131.4533909285443,51.93802331066624,0.032760441303253174,0.0792539119720459,-0.005386531352996826,0.0411069393157959,-0.20805206894874573,0.019895374774932806,-0.18815669417381292,-0.3640717566013337,False,False,False,False,True,True,False
132.62873194199872,52.831577971148526,0.0358617901802063,0.07961171865463257,-0.0022718310356140137,0.041478097438812256,-0.2071399986743927,0.016667008399963434,-0.19047299027442927,-0.3668471574783325,False,False,False,False,True,True,False
133.4585449101314,54.3969323702435,0.035445213317871094,0.0792892575263977,-0.002537369728088379,0.04130667448043823,-0.20713159441947931,0.013754755258560125,-0.1933768391609192,-0.36999121308326727,False,False,False,False,True,True,False
134.94654067660744,53.73674826833984,0.040313005447387695,0.07903110980987549,0.002547621726989746,0.04126572608947754,-0.20644071698188782,0.0128562450408935,-0.19358447194099432,-0.37103897333145147,False,False,False,False,True,True,False
135.93634416714656,51.74007080850098,0.04316699504852295,0.07198768854141235,0.005563914775848389,0.03438460826873779,-0.20551910996437073,0.012445569038391113,-0.19307354092597961,-0.37171530723571783,False,False,False,False,True,True,False
135.17595467332853,49.55667311241313,0.04517096281051636,0.06718039512634277,0.007563412189483643,0.02957284450531006,-0.2048386037349701,0.0130967497825622,-0.1917418539524079,-0.37161397933959966,False,False,False,False,True,True,False
134.98254203431156,47.53547960811144,0.048601388931274414,0.06595414876937866,0.011040210723876953,0.0283929705619812,-0.20412287116050726,0.013435840606689509,-0.19068703055381775,-0.3717232346534729,False,False,False,False,True,True,False
134.2700482587461,46.025722208750665,0.05002933740615845,0.06297093629837036,0.012528002262115479,0.025469601154327393,-0.203086107969284,0.013322770595550537,-0.18976333737373346,-0.37244725227355957,False,False,False,False,True,True,False
133.78415087889962,44.64982041083062,0.05153161287307739,0.06057131290435791,0.014049351215362549,0.023089051246643066,-0.2012904286384583,0.013012915849685724,-0.18827751278877258,-0.3726103603839874,False,False,False,False,True,True,False
133.49641249504077,44.87635339784315,0.05119270086288452,0.059808552265167236,0.013740360736846924,0.02235621213912964,-0.20032882690429693,0.01210242509841919,-0.18822640180587774,-0.3733957409858704,False,False,False,False,True,True,False
133.0605554682412,45.24298862763954,0.05161595344543457,0.05709165334701538,0.013554930686950684,0.019030630588531494,-0.1981828510761261,0.009494453668594305,-0.1886883974075318,-0.3748320639133454,False,False,False,False,True,False,False
131.8384478410988,46.015620668388976,0.04819601774215698,0.056819140911102295,0.009642243385314941,0.018265366554260254,-0.19740167260169983,0.008257001638412531,-0.1891446709632873,-0.3758088946342468,False,False,False,False,True,False,False
130.6821369269374,46.74561451449331,0.04591500759124756,0.05590027570724487,0.007232546806335449,0.017217814922332764,-0.197097510099411,0.007512837648391724,-0.1895846724510193,-0.37644171714782715,False,False,False,False,True,False,False
130.37368438429934,47.14976521432867,0.04493832588195801,0.05609554052352905,0.006176114082336426,0.01733332872390747,-0.1972944736480713,0.007087975740432684,-0.1902064979076386,-0.37717622518539434,False,False,False,False,True,False,False
129.89447052146636,47.40659864934418,0.04393583536148071,0.05641740560531616,0.004991054534912109,0.01747262477874756,-0.19754931330680853,0.006987482309341486,-0.19056183099746704,-0.37751609086990356,False,False,False,False,True,False,False
129.4930615074544,47.76873964734,0.042834579944610596,0.05705738067626953,0.003448188304901123,0.01767098903656006,-0.1983243823051452,0.00699460506439209,-0.19132977724075312,-0.37781965732574463,False,False,False,False,True,False,False
129.28319574192298,47.92443458172616,0.04237067699432373,0.05757582187652588,0.002725064754486084,0.017930209636688232,-0.1988909244537353,0.007017850875854492,-0.1918730735778808,-0.3780171275138855,False,False,False,False,True,False,False
130.0763154209749,48.60315196168173,0.038793861865997314,0.057702064514160156,-0.001056075096130371,0.01785212755203247,-0.20169436931610102,0.008888721466064398,-0.19280564785003662,-0.37823027372360235,False,False,False,False,True,False,False
130.98207206622558,48.56463598840383,0.037002503871917725,0.05763202905654907,-0.003122389316558838,0.01750713586807251,-0.20181545615196228,0.008765101432800293,-0.193050354719162,-0.3784260153770447,False,False,False,False,True,False,False
132.11026333811543,48.544350611013485,0.03621894121170044,0.057582080364227295,-0.004274547100067139,0.017088592052459717,-0.20197474956512446,0.008718341588973999,-0.19325640797615046,-0.37855538725852966,False,False,False,False,True,False,False
132.8039155025927,49.206085230037374,0.0354076623916626,0.05818980932235718,-0.0051691532135009766,0.017612993717193604,-0.20420435070991516,0.009968042373657282,-0.19423630833625788,-0.37838199734687805,False,False,False,False,True,False,False
133.6434361262736,50.265708510071974,0.03395223617553711,0.05854552984237671,-0.006638944149017334,0.017954349517822266,-0.20612415671348572,0.010887205600738525,-0.1952369511127472,-0.3785240650177002,False,False,False,False,True,True,False
134.5504278320577,50.73540875178429,0.03382062911987305,0.058790624141693115,-0.00829935073852539,0.016670644283294678,-0.2069691419601441,0.010952413082122803,-0.1960167288780213,-0.37859910726547247,False,False,False,False,True,True,False
135.37687942546108,51.042546864775645,0.03298312425613403,0.058726370334625244,-0.009649515151977539,0.016093730926513672,-0.20736855268478388,0.010914623737335205,-0.19645392894744867,-0.37864047288894653,False,False,False,False,True,True,False
135.7778108661569,51.555662526234116,0.032724082469940186,0.05865710973739624,-0.010088682174682617,0.015844345092773438,-0.20751824975013738,0.010970383882522583,-0.1965478658676148,-0.378660261631012,False,False,False,False,True,True,False
135.99063617243405,51.4411947226789,0.032651543617248535,0.058607280254364014,-0.010694265365600586,0.015261471271514893,-0.20759189128875738,0.011127263307571467,-0.1964646279811859,-0.37868836522102356,False,False,False,False,True,True,False
